clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript
taF_S4MBkJw_000015,taF_S4MBkJw,scie,train,7.28,kmsav_pilot/cropped/taF_S4MBkJw/utts/000015.mp4,기사가 그니까 신문에 나갈려면 1시간 내에 기사를 써야 돼요. 그럼 막 이제 낯선 분야 나오자마자 막 수소문해서 기사를 1시간만에 기사를 끝내는데
taF_S4MBkJw_000016,taF_S4MBkJw,scie,train,5.4,kmsav_pilot/cropped/taF_S4MBkJw/utts/000016.mp4,그때 와서 항상 이제 초긴장인데 그러고 나서 결과를 보면은 다 싸우고 있어요. 비슷한 말씀 그 얘기로?
taF_S4MBkJw_000017,taF_S4MBkJw,scie,train,3.84,kmsav_pilot/cropped/taF_S4MBkJw/utts/000017.mp4,이런 거도 탔는데 우리는 뭐 하냐 그다음에 아 이런 거 사실은 다
taF_S4MBkJw_000018,taF_S4MBkJw,scie,train,5.56,kmsav_pilot/cropped/taF_S4MBkJw/utts/000018.mp4,뭐 이렇게 기초 연구 자기가 하고 싶은 거 하다가 뚝심 있게 하고 있는 과정에서 다 나온 거지 이런 얘기 나와요.
taF_S4MBkJw_000019,taF_S4MBkJw,scie,train,5.12,kmsav_pilot/cropped/taF_S4MBkJw/utts/000019.mp4,이건 다 맞는 얘기라고 봐요. 근데 이게 우리나라에서 왜 그게 좀 어렵느냐라고 말하면은
taF_S4MBkJw_000020,taF_S4MBkJw,scie,train,7.88,kmsav_pilot/cropped/taF_S4MBkJw/utts/000020.mp4,"아까 제가 인제 그 강의, 짧은 강의에서 어 금요일 밤의 과학 토론 강의가 2백 년 전에 있었다고 말씀해주셨 드렸잖아요."
taF_S4MBkJw_000021,taF_S4MBkJw,scie,train,8.84,kmsav_pilot/cropped/taF_S4MBkJw/utts/000021.mp4,"2백 년된 역사를 갖고 있는 곳이예요. 과학을 연구하는 것 뿐만이 아니고 그걸 대중화하는 이런 자리를 만드는데, 카오스 재단이 지금 열심히 하고 있지만 이제 5년 남짓 됐는데요."
taF_S4MBkJw_000023,taF_S4MBkJw,scie,train,8.56,kmsav_pilot/cropped/taF_S4MBkJw/utts/000023.mp4,"2번째로 직접적으로 연구비 문제를 보면요, 한국이 연구 수준이 굉장히 높아졌어요. 제가 이 노벨상 때문에 집중적으로 기사를 쓴 적이 있어서 조사를 해 본 적이 있는데"
taF_S4MBkJw_000024,taF_S4MBkJw,scie,train,8.04,kmsav_pilot/cropped/taF_S4MBkJw/utts/000024.mp4,"맞습니다. 지금 굉장히 우리 연구비, 투자비 어 그 정부 연구비로 올해 에 내년이죠. 내년도 예산 20조를 넘어서게 됐고"
taF_S4MBkJw_000025,taF_S4MBkJw,scie,train,4.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000025.mp4,꽤 큰 규모예요. GDP 대비해서 굉장히 큰 규모인 건 사실인데
taF_S4MBkJw_000026,taF_S4MBkJw,scie,train,9.88,kmsav_pilot/cropped/taF_S4MBkJw/utts/000026.mp4,"이렇게 된 지가 얼마 안 됐어요. 그러니까 우리가 기대하기에 지금 우리가 눈이 높아져서 그런 거지, 이걸 제가 누적 그래프를 만들어서 봤어요 한번, 일본 하고 비교하고, 맨날 일본을 비교하니까"
taF_S4MBkJw_000027,taF_S4MBkJw,scie,train,5.96,kmsav_pilot/cropped/taF_S4MBkJw/utts/000027.mp4,비교가 안 됩니다. 그래프가 일본 그래프가 이렇게 이 우리가 지금 도달해 있는 그 수치가 있어요.
taF_S4MBkJw_000028,taF_S4MBkJw,scie,train,3.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000028.mp4,그 수치를 이미 80년대 도달해서 그 이 꾸준히 그 상태로 가고 있어요.
taF_S4MBkJw_000029,taF_S4MBkJw,scie,train,5.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000029.mp4,"그 적분 해 보면은 거의 한 제가 핵 계산 안 해 봤는데 10배, 20배 차이 날 거예요."
taF_S4MBkJw_000030,taF_S4MBkJw,scie,train,5.96,kmsav_pilot/cropped/taF_S4MBkJw/utts/000030.mp4,우린 이렇게 가다가 최근에 이렇게 쭈욱 올라간 거예요. 그러니까 실제로 우리나라는 몇 10년 전만 해도 거의 전무하다시피 했고 연구비 투자도
taF_S4MBkJw_000031,taF_S4MBkJw,scie,train,4.4,kmsav_pilot/cropped/taF_S4MBkJw/utts/000031.mp4,당연히 좋은 그 교육을 받은 분들도 많지 않았고 이러니까 더 어려웠던 거고
taF_S4MBkJw_000032,taF_S4MBkJw,scie,train,2.36,kmsav_pilot/cropped/taF_S4MBkJw/utts/000032.mp4,어떻게 본다면 우린 다음 세대에 기대를 해 볼 수도 있겠지요.
taF_S4MBkJw_000033,taF_S4MBkJw,scie,train,7.56,kmsav_pilot/cropped/taF_S4MBkJw/utts/000033.mp4,지금 이제 최고의 교육을 받은 분들이 뭐 외국에서 정말로 뭐 노벨상을 받을 만한 분들 바로 밑에서 공부한 분들이 한국에 많이 들어오고 있고
taF_S4MBkJw_000034,taF_S4MBkJw,scie,train,6.76,kmsav_pilot/cropped/taF_S4MBkJw/utts/000034.mp4,어떻게 본다면 그 다음 세대에서 많은 걸 기대해 볼 수 있을 것 같다는 생각이 있겠습니다. 지금 시작이라는 생각이 저는 진지하게 들어요.
taF_S4MBkJw_000035,taF_S4MBkJw,scie,train,7.6,kmsav_pilot/cropped/taF_S4MBkJw/utts/000035.mp4,물론 여기 정하용 교수님도 계시고 일가를 이룬 분이 한국에 계세요. 계셔 가지고 분명히 그분들 중에서도 또 기대해 볼 분이 계실 텐데
taF_S4MBkJw_000036,taF_S4MBkJw,scie,train,5.8,kmsav_pilot/cropped/taF_S4MBkJw/utts/000036.mp4,일본처럼 아주 뭐 뭐 다 지난 작년에 나왔는데 또 나온다 이렇게
taF_S4MBkJw_000037,taF_S4MBkJw,scie,train,6.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000037.mp4,"좀 흔한 일이 될 단계는 분명히 조금 한 뭐 10년, 15년 정도 되면 우리도 기대해 볼 수 있지 않을까 생각을 합니다."
taF_S4MBkJw_000038,taF_S4MBkJw,scie,train,8.36,kmsav_pilot/cropped/taF_S4MBkJw/utts/000038.mp4,"예, 오늘 윤 기자님을 패널로 모시기 잘 한 것 같습니다. 저희도 비슷한 얘길 많이 하는데 저희가 하는 것보다 훨씬 더 설득력 있게 말씀해 주신 것 같고요."
taF_S4MBkJw_000042,taF_S4MBkJw,scie,train,3.8,kmsav_pilot/cropped/taF_S4MBkJw/utts/000042.mp4,남이 받는 건 사실 관심 없습니다. 근데 저도 받고 싶어요.
taF_S4MBkJw_000044,taF_S4MBkJw,scie,train,7.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000044.mp4,과학적인 연구를 이 땅 안에서 진행한 역사가 생각하시는 것보다 그렇게 길지 않습니다.
taF_S4MBkJw_000047,taF_S4MBkJw,scie,train,7.76,kmsav_pilot/cropped/taF_S4MBkJw/utts/000047.mp4,왜 우리 사회가 노벨상 시즌마다 이렇게 들쑥날쑥 막 난리가 나는지를 한번 생각해 본 적이 있는데
taF_S4MBkJw_000049,taF_S4MBkJw,scie,train,9.32,kmsav_pilot/cropped/taF_S4MBkJw/utts/000049.mp4,그런 의미가 크다고 생각하거든요. 근데 그거 하고 비슷하게 이 땅에서 살고 있는 과학자도 이 사회에 속해 있는 일원입니다.
taF_S4MBkJw_000051,taF_S4MBkJw,scie,train,10.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000051.mp4,그 그 관점에서 볼 때 우리 사회가 조금 더 그 진보되고 더 자유로워지고 사실 좋은 과학의 토양은
taF_S4MBkJw_000052,taF_S4MBkJw,scie,train,7.4,kmsav_pilot/cropped/taF_S4MBkJw/utts/000052.mp4,자유의 확대라고 저는 개인적으로 굉장히 굳게 믿는 사람이거든요. 아무거나 질문할 수 있고 아무 얘기나 할 수 있어야
taF_S4MBkJw_000053,taF_S4MBkJw,scie,train,6.52,kmsav_pilot/cropped/taF_S4MBkJw/utts/000053.mp4,가능한 거라고 생각합니다. 그래서 우리 사회가 그 방향으로 더 진보를 하면 그 사회의 일원으로서의 과학자도
taF_S4MBkJw_000055,taF_S4MBkJw,scie,train,5.44,kmsav_pilot/cropped/taF_S4MBkJw/utts/000055.mp4,그 조만간 그렇게 될 거라고 생각합니다. 우리 질문하신 분이 아까 1가지만 더 말씀 드릴게요. 뭐
taF_S4MBkJw_000056,taF_S4MBkJw,scie,train,9.12,kmsav_pilot/cropped/taF_S4MBkJw/utts/000056.mp4,돈이 되느냐? 그거는 사실은 그 모든 첨단의 과학적인 연구 결과가
taF_S4MBkJw_000057,taF_S4MBkJw,scie,train,3.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000057.mp4,상업적 이익과 연결되느냐 하면 그렇진 않습니다.
taF_S4MBkJw_000058,taF_S4MBkJw,scie,train,7.56,kmsav_pilot/cropped/taF_S4MBkJw/utts/000058.mp4,그러니까 상업적으로 가치 있는 것하고 과학적으로 진보된 것은 사실은 연결돼 있지 않습니다.
taF_S4MBkJw_000060,taF_S4MBkJw,scie,train,6.88,kmsav_pilot/cropped/taF_S4MBkJw/utts/000060.mp4,제가 그 단언하건대 그 그걸 전제로 연구를 한 사람들은 절대 노벨상을 못 받습니다. 제 주변 사람들 중에
taF_S4MBkJw_000061,taF_S4MBkJw,scie,train,5.56,kmsav_pilot/cropped/taF_S4MBkJw/utts/000061.mp4,나는 돈을 많이 벌겠다고 한 사람 중에 돈 번 사람을 제가 1명도 못 봤습니다. 그거하고 똑같습니다.
taF_S4MBkJw_000062,taF_S4MBkJw,scie,train,6.52,kmsav_pilot/cropped/taF_S4MBkJw/utts/000062.mp4,"그래서 그것과 무관하게 하다가, 그 그 연구가 사람들에게 어떻게 받아들여지고"
taF_S4MBkJw_000064,taF_S4MBkJw,scie,train,3.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000064.mp4,이걸로 그 우열이 가려지는 거라고 생각을 하거든요.
taF_S4MBkJw_000065,taF_S4MBkJw,scie,train,7.04,kmsav_pilot/cropped/taF_S4MBkJw/utts/000065.mp4,반드시 돈이 되지도 않고 돈이 되는 연구라고 해서 또 반드시 사람들이 좋아하고 많이 하느냐 반드시 그렇지도 않습니다.
taF_S4MBkJw_000068,taF_S4MBkJw,scie,train,6.76,kmsav_pilot/cropped/taF_S4MBkJw/utts/000068.mp4,"그 그 부분의 분자 구조와 그 결합 이런 데 대한 그 생물학적인 과정, 이런 것들을 밝혀내는 연구를 했고"
taF_S4MBkJw_000069,taF_S4MBkJw,scie,train,3.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000069.mp4,사실 그게 항암제에 쓰이리라고는 생각을 못 했어요.
taF_S4MBkJw_000070,taF_S4MBkJw,scie,train,3.8,kmsav_pilot/cropped/taF_S4MBkJw/utts/000070.mp4,근데 그게 굉장히 유 그 유력한 항암제 후보가 됐고요.
taF_S4MBkJw_000071,taF_S4MBkJw,scie,train,7.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000071.mp4,실제로 지금 제품도 몇 가지 나와 있고요. 그래서 이 발표할 때는 면역 면역 항암제로 실제로 노벨상 수상 위원회에서 선정 위원회에서 발표를 했어요
taF_S4MBkJw_000072,taF_S4MBkJw,scie,train,6.08,kmsav_pilot/cropped/taF_S4MBkJw/utts/000072.mp4,근데 알고 봤더니 기초 연구더라고요. 그런 식으로 본인의 의도하고 상관없이 굉장히 큰 시장을 만들어 낸 거 거든요.
taF_S4MBkJw_000073,taF_S4MBkJw,scie,train,4.32,kmsav_pilot/cropped/taF_S4MBkJw/utts/000073.mp4,그런 연구들은 정말 의도하고는 전혀 별개인 것 같습니다.
taF_S4MBkJw_000075,taF_S4MBkJw,scie,train,4.44,kmsav_pilot/cropped/taF_S4MBkJw/utts/000075.mp4,기자 분이 계시니까 간단하게 하나 물어보고 넘어가도록 하겠습니다.
taF_S4MBkJw_000078,taF_S4MBkJw,scie,train,6.28,kmsav_pilot/cropped/taF_S4MBkJw/utts/000078.mp4,"저는 그냥 이게 그냥 이런 질문 많이 받으니까, 제가 한 건 아까도 잠깐 말씀드렸는데 10년, 15년 정도 보고 있어요."
taF_S4MBkJw_000079,taF_S4MBkJw,scie,train,3.8,kmsav_pilot/cropped/taF_S4MBkJw/utts/000079.mp4,"그 전에 뭐 1, 2명 나올 수는 있는데, 1명 정도 나올 수 있는데 그거는 인제 그렇고"
taF_S4MBkJw_000080,taF_S4MBkJw,scie,train,8.48,kmsav_pilot/cropped/taF_S4MBkJw/utts/000080.mp4,"어느 정도 우리가 수준 있게 이렇게 받는 정도 그러니까 일본처럼 좀 이렇게 안정적으로 아, 여기는 과학 하는 나라라서 노벨상을 또 받는구나 이런 얘기 듣기로는"
taF_S4MBkJw_000081,taF_S4MBkJw,scie,train,2.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000081.mp4,"한 빨라도 10년, 15년 정도는 걸리지 않을까 생각을 해요."
taF_S4MBkJw_000082,taF_S4MBkJw,scie,train,4.76,kmsav_pilot/cropped/taF_S4MBkJw/utts/000082.mp4,"또는 10년, 15 예, 10년, 15년 정도, 너무 넓게 잡으면 사기꾼이 되니까."
taF_S4MBkJw_000085,taF_S4MBkJw,scie,train,4.24,kmsav_pilot/cropped/taF_S4MBkJw/utts/000085.mp4,과학자라는 이름이 생긴 게 그렇게 오래된 얘기는 아니거든요.
taF_S4MBkJw_000086,taF_S4MBkJw,scie,train,3.84,kmsav_pilot/cropped/taF_S4MBkJw/utts/000086.mp4,그래서 예전에는 과학자를 자연 철학자라고 불렀습니다.
taF_S4MBkJw_000087,taF_S4MBkJw,scie,train,7.36,kmsav_pilot/cropped/taF_S4MBkJw/utts/000087.mp4,그러니까 과학과 철학은 별개의 것이 아니라 사실은 철학의 가장 중요한 질문은
taF_S4MBkJw_000088,taF_S4MBkJw,scie,train,5.08,kmsav_pilot/cropped/taF_S4MBkJw/utts/000088.mp4,어떻게 그것이 참인지 거짓인지를 알 수 있느냐에 있거든요.
taF_S4MBkJw_000089,taF_S4MBkJw,scie,train,5.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000089.mp4,그죠? 과학자는 그거를 그 아까 말씀드린 대로
taF_S4MBkJw_000090,taF_S4MBkJw,scie,train,7.96,kmsav_pilot/cropped/taF_S4MBkJw/utts/000090.mp4,실험을 통해서 재현할 수 있느냐 없느냐를 참과 거짓의 판단 기준으로 삼은 일군의 철학자라고 보시면 됩니다.
taF_S4MBkJw_000095,taF_S4MBkJw,scie,train,9.04,kmsav_pilot/cropped/taF_S4MBkJw/utts/000095.mp4,"그래서 아까 칼 막스의 경구를 예로 들었는데, 관념론 철학은 어떤 의미에서는 19세기 이후로 종언을 고하고"
taF_S4MBkJw_000096,taF_S4MBkJw,scie,train,5.96,kmsav_pilot/cropped/taF_S4MBkJw/utts/000096.mp4,대학에만 이 이렇게 얘기하면 또 혼나겠다. 이 제 개인적인 생각입니다.
taF_S4MBkJw_000102,taF_S4MBkJw,scie,train,5.52,kmsav_pilot/cropped/taF_S4MBkJw/utts/000102.mp4,근데 여기에서 1가지 설명을 드리자면 왜 118번까지밖에 못 했는가 하면
taF_S4MBkJw_000103,taF_S4MBkJw,scie,train,3.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000103.mp4,원자를 만들 때 3가지가 필요합니다.
taF_S4MBkJw_000105,taF_S4MBkJw,scie,train,8.04,kmsav_pilot/cropped/taF_S4MBkJw/utts/000105.mp4,전기적으론 이렇게 되면 중성인데 양성자하고 전자로만 원자를 만들 수가 없으니까 중성자라는 게 필요합니다.
taF_S4MBkJw_000107,taF_S4MBkJw,scie,train,6.92,kmsav_pilot/cropped/taF_S4MBkJw/utts/000107.mp4,예를 그냥 예를 들겠습니다. 양성자 100개와 중성자 100개와 전자 100개를 한군데 모아 놔서
taF_S4MBkJw_000108,taF_S4MBkJw,scie,train,4.72,kmsav_pilot/cropped/taF_S4MBkJw/utts/000108.mp4,원자 하나를 만들었다는 뜻입니다. 이건 이제 그냥 이해를 돕기 위해서 드리는 설명입니다.
taF_S4MBkJw_000109,taF_S4MBkJw,scie,train,8.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000109.mp4,그렇게 되면 문제가 하나 있습니다. 그 양성자는 양전하를 가지고 있기 때문에 서로 밀어내려는 힘이 있거든요.
taF_S4MBkJw_000110,taF_S4MBkJw,scie,train,8.12,kmsav_pilot/cropped/taF_S4MBkJw/utts/000110.mp4,"이게 몇 개 안 될 때는 중성자라는 친구가 본듭니다, 본드. 그래서 딱 붙여 놓고 어디 안 가게 붙들어 매 놓을 수 있는데"
taF_S4MBkJw_000115,taF_S4MBkJw,scie,train,9.96,kmsav_pilot/cropped/taF_S4MBkJw/utts/000115.mp4,이론적으로는 끝이 없을 수도 있습니다. 만약에 우리가 존재하는 시간에 그 시간이 아무리 짧아도 있다가 사라지면 다 원소라고 가정을 한다면
taF_S4MBkJw_000116,taF_S4MBkJw,scie,train,6.0,kmsav_pilot/cropped/taF_S4MBkJw/utts/000116.mp4,더 내려갈 수 있지만 현실적으로 예를 그때부터는 이제 철학적 문제가 생기기 시작합니다.
taF_S4MBkJw_000117,taF_S4MBkJw,scie,train,4.8,kmsav_pilot/cropped/taF_S4MBkJw/utts/000117.mp4,진짜 찰나의 순간만 존재했다 없어지는 것도 원소라고 해야 될 것인가?
taF_S4MBkJw_000118,taF_S4MBkJw,scie,train,8.24,kmsav_pilot/cropped/taF_S4MBkJw/utts/000118.mp4,해서 지금까지 인제 그 국제 화학 단체에서 합의한 바 118번까지를 원소로 봅니다.
vhD5X6oeK8k_000005,vhD5X6oeK8k,beau,train,2.64,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000005.mp4,아무래도 요런 저렴한 친구들은 귀여운 애들 많이
vhD5X6oeK8k_000028,vhD5X6oeK8k,beau,train,2.36,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000028.mp4,어 그래 나 이거 너무 귀여웠어 이게
vhD5X6oeK8k_000032,vhD5X6oeK8k,beau,train,2.76,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000032.mp4,가격도 5천 원 이잖아 이런거면 뭐 살만해.
vhD5X6oeK8k_000043,vhD5X6oeK8k,beau,train,2.6,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000043.mp4,"발색 괜찮다, 근데 제형은 너무 물이어가지고"
vhD5X6oeK8k_000050,vhD5X6oeK8k,beau,train,4.0,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000050.mp4,"어, 많이. 이런 립이안 발라 보고 사면되게 열 받을"
vhD5X6oeK8k_000054,vhD5X6oeK8k,beau,train,3.2,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000054.mp4,감독님 저희 신변보장 좀 해주세요
vhD5X6oeK8k_000055,vhD5X6oeK8k,beau,train,2.8,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000055.mp4,저는 립 제품 테스트할 때 항상 여기다가 해요
vhD5X6oeK8k_000075,vhD5X6oeK8k,beau,train,3.36,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000075.mp4,"그래, 이거 6명이 하나 사가지고 하나씩 나누면 돼 어때?"
vhD5X6oeK8k_000087,vhD5X6oeK8k,beau,train,3.44,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000087.mp4,별로 완전 취향 아니야. 우와
vhD5X6oeK8k_000092,vhD5X6oeK8k,beau,train,3.2,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000092.mp4,이거 빼고 다 좋은 이거 스티커로 감아놓고 쓰면 될거 같아요
vhD5X6oeK8k_000112,vhD5X6oeK8k,beau,train,2.92,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000112.mp4,이건 뭐야 약간 청바지 느낌 더샘
vhD5X6oeK8k_000126,vhD5X6oeK8k,beau,train,2.4,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000126.mp4,그거 왠지 흐흐
vhD5X6oeK8k_000127,vhD5X6oeK8k,beau,train,2.16,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000127.mp4,에뛰드
vhD5X6oeK8k_000134,vhD5X6oeK8k,beau,train,2.4,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000134.mp4,또 이런 아이도 있네요.
vhD5X6oeK8k_000152,vhD5X6oeK8k,beau,train,2.48,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000152.mp4,립 무스가 있는데 12000원이거든요
vhD5X6oeK8k_000155,vhD5X6oeK8k,beau,train,2.16,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000155.mp4,어어어어
vhD5X6oeK8k_000169,vhD5X6oeK8k,beau,train,5.92,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000169.mp4,저는 10대에는 역시 발색이라고 봅니다. 선생님한테 걸릴 수 있는 컬러
vhD5X6oeK8k_000181,vhD5X6oeK8k,beau,train,2.2,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000181.mp4,근데
vhD5X6oeK8k_000183,vhD5X6oeK8k,beau,train,2.6,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000183.mp4,할머니 장롱에서 막 꺼낸 루즈 냄새
vhD5X6oeK8k_000185,vhD5X6oeK8k,beau,train,2.6,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000185.mp4,할머니 죄송합니다.
vhD5X6oeK8k_000208,vhD5X6oeK8k,beau,train,2.56,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000208.mp4,"진해도 난리고, 연해도 난리고."
vhD5X6oeK8k_000210,vhD5X6oeK8k,beau,train,2.72,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000210.mp4,우리 30대 언니들을 위해 홀리가 나섭니다.
vhD5X6oeK8k_000212,vhD5X6oeK8k,beau,train,7.16,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000212.mp4,저는 30대 분들이 너무 매트한걸 하는 것보다 컬러감 있는데 조금은 촉촉한거 그런거를 하셨으면 좋겠어요 저는.
vhD5X6oeK8k_000229,vhD5X6oeK8k,beau,train,3.28,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000229.mp4,손님 이건 바비브라운이예요
vhD5X6oeK8k_000247,vhD5X6oeK8k,beau,train,4.24,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000247.mp4,아니 근데 사실 나는 반짝거리는 것도 좀 궁금하긴한데 이런거
vhD5X6oeK8k_000256,vhD5X6oeK8k,beau,train,2.2,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000256.mp4,저렴이 립하면 또 페리페라를 빼먹을 수 없
vhD5X6oeK8k_000258,vhD5X6oeK8k,beau,train,2.04,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000258.mp4,저는 감탄 연발 코랄 진짜 예뻐요.
vhD5X6oeK8k_000262,vhD5X6oeK8k,beau,train,3.04,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000262.mp4,참고하세요.
vhD5X6oeK8k_000272,vhD5X6oeK8k,beau,train,2.52,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000272.mp4,착색이 안되는데 이게 지속력이 길어요
vhD5X6oeK8k_000275,vhD5X6oeK8k,beau,train,3.44,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000275.mp4,"아, 저희 집에요? 네. 저희 집에 오시면은 50% 할인된 가격에 사실 수 있"
vhD5X6oeK8k_000289,vhD5X6oeK8k,beau,train,2.72,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000289.mp4,오늘 말하는거 보니까 마지막 영상될거 같아요.
vhD5X6oeK8k_000291,vhD5X6oeK8k,beau,train,2.8,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000291.mp4,얼굴 소멸 윤곽템 5백 개.
vhD5X6oeK8k_000292,vhD5X6oeK8k,beau,train,2.8,kmsav_pilot/cropped/vhD5X6oeK8k/utts/000292.mp4,돌려 돌려 돌려 깎이 짜란.
zu1REHalroU_000018,zu1REHalroU,scie,train,8.16,kmsav_pilot/cropped/zu1REHalroU/utts/000018.mp4,"뭉쳐가지고 어떤 그 기둥을 만든다든지, 그런 현상은 이 위치에 대한 어떤 집중 현상이구요."
zu1REHalroU_000019,zu1REHalroU,scie,train,8.88,kmsav_pilot/cropped/zu1REHalroU/utts/000019.mp4,"아까 플로킹 현상이라고 하는건 새 떼들이 같은 속력 속도를 가지고 날아가는 거기 때문에, 속도에 대한 집중 현상이구요."
zu1REHalroU_000021,zu1REHalroU,scie,train,8.72,kmsav_pilot/cropped/zu1REHalroU/utts/000021.mp4,우리가 다른 모습을 띄고 있지만은 기본적으로 그런 것들은 다 같은 그 현상이라고 저는 이해를 하고 있습니다.
zu1REHalroU_000024,zu1REHalroU,scie,train,8.52,kmsav_pilot/cropped/zu1REHalroU/utts/000024.mp4,아 좀 어려운 질문이네요. 그런데 그 군집현상과 카오스 물론 어떤 시스템이
zu1REHalroU_000025,zu1REHalroU,scie,train,8.64,kmsav_pilot/cropped/zu1REHalroU/utts/000025.mp4,"카오틱한 현상을 보일 때도 있고, 똑같은 아까 제가 그 아까 제 강연에서 말쓰 보여드렸던 그 로렌츠 이퀘이션도"
zu1REHalroU_000026,zu1REHalroU,scie,train,7.48,kmsav_pilot/cropped/zu1REHalroU/utts/000026.mp4,그 앞에 그 변수가 코에피션트가 변함에 어떤 일정한 값을 취할 떄만 카오틱해 지거든요.
zu1REHalroU_000028,zu1REHalroU,scie,train,2.96,kmsav_pilot/cropped/zu1REHalroU/utts/000028.mp4,그 약간 그 양면성이 있는거 같아요.
zu1REHalroU_000030,zu1REHalroU,scie,train,5.56,kmsav_pilot/cropped/zu1REHalroU/utts/000030.mp4,뭐 그걸 자연현상 위주로 다루시는 건가요? 아니면은 뭐 사회현상도 그 대상에 포함이 되는 겁니까?
zu1REHalroU_000031,zu1REHalroU,scie,train,9.88,kmsav_pilot/cropped/zu1REHalroU/utts/000031.mp4,예 그 제가 사실은 요 쪽에 이제 그 사회 현상에서 나타나는 군집현상 이런거에 좀 관심을 가지게 된 계기가 있습니다.
zu1REHalroU_000032,zu1REHalroU,scie,train,8.96,kmsav_pilot/cropped/zu1REHalroU/utts/000032.mp4,"그 아마 지금 애기해도 될 거 같은데, 그 예전에 그 소고기 그 치 우리 그 파 그 뭐죠?"
